x,float_direct,float_expanded,double_direct,double_expanded,quad_direct,quad_expanded
0.999905999999999999992,-6.48309788e-29,1.90734863e-06,-6.4847759419449896e-29,8.8817841970012523e-16,-6.48477594192640387693721346820218616e-29,-6.48468315994959860667359997180115368e-29
0.99990605000000000002,-6.45437564e-29,-1.43051147e-06,-6.4606689954154899e-29,4.4408920985006262e-15,-6.46066899541100245940039101282971213e-29,-6.4603394054525439454909724106068802e-29
0.999906099999999999994,-6.42576234e-29,-9.53674316e-07,-6.4366389041160213e-29,0,-6.43663890412556959571509992978780617e-29,-6.43661194853769319978132276235423389e-29
0.999906150000000000023,-6.42576234e-29,-9.53674316e-07,-6.4126854637532001e-29,3.5527136788005009e-15,-6.41268546377666684006089615946897772e-29,-6.41226819404063853859869520115996041e-29
0.999906199999999999997,-6.39725738e-29,1.43051147e-06,-6.388808470521237e-29,-4.4408920985006262e-15,-6.38880847050562632782962370933430849e-29,-6.38915703470799170836202346584894128e-29
0.999906250000000000025,-6.36886134e-29,0,-6.3650077208893515e-29,1.7763568394002505e-15,-6.36500772088764902592995020656171964e-29,-6.36512142900203900491588486112548139e-29
0.999906299999999999999,-6.34057304e-29,1.90734863e-06,-6.3412830119191705e-29,1.7763568394002505e-15,-6.34128301193131858710168248216758718e-29,-6.34170212087829021694272416934364867e-29
0.999906350000000000028,-6.31239248e-29,4.29153442e-06,-6.3176341410518228e-29,-1.7763568394002505e-15,-6.31763414107770240234941758280584145e-29,-6.31766651517233751349658556462018878e-29
0.999906400000000000002,-6.28432024e-29,-9.53674316e-07,-6.2940609062125712e-29,3.5527136788005009e-15,-6.29406090619986561135284865530346683e-29,-6.29393905825748676778693591636754248e-29
0.99990645000000000003,-6.28432024e-29,-9.53674316e-07,-6.2705631056009575e-29,3.5527136788005009e-15,-6.27056310560197494841183009801528072e-29,-6.27082789892483993755026418105652335e-29
0.999906500000000000004,-6.25635393e-29,-4.76837158e-07,-6.2471405380041338e-29,0,-6.24714053801881291440536667471949755e-29,-6.24710044200998919184061453280387704e-29
0.999906550000000000032,-6.22849536e-29,1.90734863e-06,-6.2237930026384128e-29,1.7763568394002505e-15,-6.22379300261488440766038426663705217e-29,-6.22398928267734236160394279749285792e-29
0.999906600000000000007,-6.20074271e-29,4.76837158e-07,-6.2005202989938068e-29,1.7763568394002505e-15,-6.20052029898393106288215033951447454e-29,-6.20026182576249161589429314924021161e-29
0.999906650000000000035,-6.17309598e-29,9.53674316e-07,-6.1773222271443743e-29,5.3290705182007514e-15,-6.17732222714804065838893863813804364e-29,-6.17715066642984478565762141392919248e-29
0.999906700000000000009,-6.14555518e-29,-2.38418579e-06,-6.1541985875400147e-29,-2.6645352591003757e-15,-6.15419858755716162740678012294709083e-29,-6.15465580467940187089392759155980053e-29
0.999906749999999999983,-6.11811911e-29,0,-6.1311491811088019e-29,0,-6.13114918108824018318857080184043191e-29,-6.13092834776455112518427794330715423e-29
0.999906800000000000011,-6.11811911e-29,0,-6.1081738090517233e-29,0,-6.10817380904461025780350050034515607e-29,-6.10843348601410821042058412093776228e-29
0.999906849999999999986,-6.09078956e-29,0,-6.0852722731491113e-29,2.6645352591003757e-15,-6.08527227315538272695462129163682771e-29,-6.08501417789035942244742342915592956e-29
0.999906900000000000014,-6.06356353e-29,-1.43051147e-06,-6.0624443755550393e-29,-8.8817841970012523e-16,-6.06244437557458683189721728387680579e-29,-6.06251931613991650768372960678653761e-29
0.999906949999999999988,-6.03644222e-29,2.86102295e-06,-6.0396899188983696e-29,1.7763568394002505e-15,-6.03968991888068514504329327834559129e-29,-6.03940815680726967744705787147551848e-29
0.999907000000000000016,-6.00942504e-29,1.43051147e-06,-6.0170087060801124e-29,4.4408920985006262e-15,-6.01700870607569262751349496417511934e-29,-6.01691329505682676268336404910612653e-29
0.99990704999999999999,-5.98251137e-29,-1.90734863e-06,-5.9944005405759079e-29,4.4408920985006262e-15,-5.99440054058469178574739230168535307e-29,-5.99441843330638384791967022673673458e-29
0.999907100000000000019,-5.98251137e-29,-1.90734863e-06,-5.9718652262330743e-29,8.8817841970012523e-16,-5.97186522625495446727855405880757474e-29,-5.97223172034704289089246536083815622e-29
0.999907149999999999993,-5.95570122e-29,4.76837158e-07,-5.9494025673703368e-29,-8.8817841970012523e-16,-5.94940256735545721361038451914103026e-29,-5.94942870980549801839228258199795068e-29
0.999907200000000000021,-5.92899399e-29,2.86102295e-06,-5.9270123685777994e-29,6.2172489379008766e-15,-5.92701236857600578581926846758177139e-29,-5.92693384805505510362858875962855873e-29
0.999907249999999999995,-5.90238968e-29,-9.53674316e-07,-5.904694435015519e-29,2.6645352591003757e-15,-5.90469443502675071892639405197977093e-29,-5.90474713509571414660138389372998036e-29
0.999907300000000000024,-5.87588768e-29,1.43051147e-06,-5.8824485722131624e-29,-1.7763568394002505e-15,-5.88244857223731456896316283467883425e-29,-5.88225227334527123183769007136058841e-29
0.999907349999999999998,-5.84948799e-29,0,-5.8602745861684535e-29,-6.2172489379008766e-15,-5.86027458615630767404020033810397146e-29,-5.86037370917703223254697416193282364e-29
0.999907400000000000026,-5.84948799e-29,0,-5.8381722831496938e-29,4.4408920985006262e-15,-5.83817228315045811453840991760593438e-29,-5.83818699621769127551976929603424528e-29
0.99990745,-5.82318942e-29,4.76837158e-07,-5.8161414699905097e-29,0,-5.81614147000412768604723549173276745e-29,-5.81569213446724836075607547366485333e-29
0.999907500000000000028,-5.79699256e-29,9.53674316e-07,-5.7941819539407662e-29,-8.8817841970012523e-16,-5.79418195391844456437382796295933055e-29,-5.79442986788121327693833747717871573e-29
0.999907550000000000003,-5.77089681e-29,-4.76837158e-07,-5.7722935425202988e-29,-8.8817841970012523e-16,-5.77229354251081949549358166990344953e-29,-5.77193500613077036217464365480932378e-29
