x,direct_f,expand_f,horner_f,direct_d,expand_d,horner_d,direct_q,expand_q,horner_q
0.74809999999999999,1.0286841e-06,9.53674316e-07,-1.31130219e-06,1.0286832658346785e-06,1.0286832630157505e-06,1.0286832652361966e-06,1.02868326583467838691183649223989854e-06,1.0286832658346783869118364937927128e-06,1.02868326583467838691183648926677743e-06
0.74819999999999998,1.02460695e-06,-1.43051147e-06,-8.34465027e-07,1.0246068563617195e-06,1.0246068562480559e-06,1.0246068601338365e-06,1.02460685636171922277097847131974408e-06,1.02460685636171922277097846586370193e-06,1.02460685636171922277097847530075866e-06
0.74829999999999997,1.02054423e-06,1.09672546e-05,1.78813934e-06,1.0205449910484821e-06,1.0205449898492702e-06,1.0205449884059803e-06,1.02054499104848206030047488041378132e-06,1.02054499104848206030047488150258003e-06,1.02054499104848206030047488468036443e-06
0.74839999999999995,1.01649869e-06,-6.19888306e-06,1.66893005e-06,1.0164976237505448e-06,1.0164976114168667e-06,1.0164976224080746e-06,1.01649762375054486420937177349684551e-06,1.01649762375054486420937177172983303e-06,1.01649762375054486420937177548539642e-06
0.74849999999999994,1.01246496e-06,6.67572021e-06,-2.74181366e-06,1.012464708451639e-06,1.0124647111808827e-06,1.0124647158438194e-06,1.0124647084516390109162212753913573e-06,1.0124647084516390109162212758407971e-06,1.01246470845163901091622127709265156e-06
0.74859999999999993,1.00844602e-06,-1.90734863e-06,5.7220459e-06,1.008446199263344e-06,1.0084462065407251e-06,1.0084462004344985e-06,1.0084461992633441010458407604656979e-06,1.00844619926334410104584075769819922e-06,1.00844619926334410104584075567597278e-06
0.74869999999999992,1.00444117e-06,-4.76837158e-06,-1.54972076e-06,1.0044420504247836e-06,1.0044420504229379e-06,1.0044420477584026e-06,1.00444205042478337781713147745970456e-06,1.00444205042478337781713147283297753e-06,1.00444205042478337781713147861076737e-06
0.74879999999999991,1.00045304e-06,-4.76837158e-06,4.23192978e-06,1.0004522163023197e-06,1.0004522081885625e-06,1.0004522140727445e-06,1.00045221630231975035927015157756603e-06,1.00045221630231975035927015263681391e-06,1.00045221630231975035927015514052284e-06
0.74890000000000001,9.96476729e-07,2.38418579e-06,1.37090683e-06,9.9647665138924765e-07,9.9647665496860327e-07,9.9647665285917952e-07,9.96476651389248015135229073997543425e-07,9.96476651389248015135229075464773433e-07,9.96476651389248015135229083457382702e-07
0.749,9.92514629e-07,5.24520874e-06,6.55651093e-07,9.9251531030550962e-07,9.9251530549793188e-07,9.9251531071598009e-07,9.9251531030550972543574521654689323e-07,9.92515310305509725435745218980784956e-07,9.92515310305509725435745219269674448e-07
0.74909999999999999,9.88566967e-07,4.76837158e-06,3.57627869e-06,9.8856814779736475e-07,9.8856815711201307e-07,9.8856814800818427e-07,9.88568147797364541209342332397168945e-07,9.88568147797364541209342329976482244e-07,9.8856814779736454120934233325056315e-07
0.74919999999999998,9.84635676e-07,2.86102295e-06,4.47034836e-06,9.8463511873710605e-07,9.8463512632207539e-07,9.8463511855051422e-07,9.84635118737106333326030757680229354e-07,9.84635118737106333326030752160094107e-07,9.8463511873710633332603076140455784e-07
0.74929999999999997,9.80716095e-07,-1.90734863e-06,1.01327896e-06,9.8071617812275754e-07,9.8071618648276626e-07,9.807161793773389e-07,9.80716178122757795458906569018887959e-07,9.80716178122757795458906570656503669e-07,9.80716178122757795458906571619468641e-07
0.74939999999999996,9.76810611e-07,9.53674316e-07,-9.53674316e-07,9.7681128107776997e-07,9.7681128607973733e-07,9.7681128208293444e-07,9.76811281077770076818369692750117242e-07,9.76811281077770076818369688702671073e-07,9.76811281077770076818369693324902939e-07
0.74949999999999994,9.72921157e-07,9.53674316e-07,-2.86102295e-06,9.7292038285072311e-07,9.7292037359864025e-07,9.7292038170326833e-07,9.7292038285072301310799280739830812e-07,9.72920382850723013107992806733455127e-07,9.72920382850723013107992801051961791e-07
0.74959999999999993,9.69043754e-07,6.19888306e-06,-2.62260437e-06,9.6904343881502567e-07,9.6904343305226348e-07,9.690434475961851e-07,9.69043438815025954748510233490520367e-07,9.69043438815025954748510239111068362e-07,9.69043438815025954748510233814761015e-07
0.74969999999999992,9.65179993e-07,5.24520874e-06,4.11272049e-06,9.6518040446861881e-07,9.6518041647897235e-07,9.6518040859638887e-07,9.65180404468619191417536364217174211e-07,9.65180404468619191417536350694745091e-07,9.65180404468619191417536363694772216e-07
0.74980000000000002,9.61330102e-07,-2.86102295e-06,1.60932541e-06,9.613312354336719e-07,9.6133124305453066e-07,9.6133123450581337e-07,9.61331235433671706198079707394011437e-07,9.61331235433671706198079718207280013e-07,9.61331235433671706198079706073921363e-07
0.74990000000000001,9.57496468e-07,9.53674316e-07,-8.34465027e-07,9.5749588745630062e-07,9.5749588346905057e-07,9.5749588702176425e-07,9.57495887456300868239773960162675231e-07,9.57495887456300868239773959288919259e-07,9.57495887456300868239773955437059371e-07
0.75,9.53674316e-07,0,9.53674316e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07
0.75009999999999999,9.49865807e-07,-9.53674316e-07,-1.54972076e-06,9.4986647827660947e-07,9.4986647702910432e-07,9.4986648047079569e-07,9.49866478276609286625922517631918685e-07,9.49866478276609286625922511801062445e-07,9.49866478276609286625922522297380642e-07
0.75019999999999998,9.46073328e-07,-9.53674316e-07,1.90734863e-06,9.4607232918351586e-07,9.4607231826415727e-07,9.4607232992149903e-07,9.4607232918351588670216617208034214e-07,9.4607232918351588670216616258927356e-07,9.46072329183515886702166172700405768e-07
0.75029999999999997,9.42292104e-07,-3.33786011e-06,9.53674316e-07,9.4229182536585889e-07,9.4229182678873258e-07,9.4229182601157646e-07,9.42291825365858914748457458993469193e-07,9.42291825365858914748457461565217846e-07,9.4229182536585891474845745761706146e-07
0.75039999999999996,9.38524693e-07,1.43051147e-06,5.96046448e-08,9.3852492318498509e-07,9.3852492533130771e-07,9.38524915894412e-07,9.38524923184985013398116700657597207e-07,9.38524923184985013398116702486414328e-07,9.38524923184985013398116701812338848e-07
0.75049999999999994,9.34770696e-07,9.53674316e-07,2.74181366e-06,9.3477157912440464e-07,9.3477158102928115e-07,9.3477158358279411e-07,9.34771579124404514314099872854046682e-07,9.3477157912440451431409988101880765e-07,9.34771579124404514314099872833605386e-07
0.75059999999999993,9.31032503e-07,2.86102295e-06,3.39746475e-06,9.3103174978949817e-07,9.3103173970376929e-07,9.3103175025088802e-07,9.31031749789498186900422170171521257e-07,9.31031749789498186900422169147682208e-07,9.31031749789498186900422171073612152e-07
0.75069999999999992,9.27305564e-07,0,1.90734863e-06,9.2730539190722456e-07,9.2730539869023687e-07,9.2730538447938216e-07,9.27305391907224573867926491538150254e-07,9.27305391907224573867926483378682225e-07,9.27305391907224573867926489156472058e-07
0.75079999999999991,9.2359204e-07,-4.76837158e-06,-1.66893005e-06,9.2359246232582807e-07,9.2359246650630666e-07,9.2359246484097213e-07,9.23592462325827912714490401961457528e-07,9.23592462325827912714490400068631157e-07,9.23592462325827912714490404594566527e-07
0.75090000000000001,9.19894035e-07,6.67572021e-06,4.76837158e-07,9.198929180145423e-07,9.198929262765887e-07,9.1989291628458147e-07,9.19892918014542542276046062930899059e-07,9.19892918014542542276046061603501451e-07,9.19892918014542542276046063047948909e-07
0.751,9.16207227e-07,-1.43051147e-06,4.82797623e-06,9.1620671606331838e-07,9.1620672471037778e-07,9.1620671949232957e-07,9.16206716063318407629075972218493863e-07,9.16206716063318407629075969631437243e-07,9.16206716063318407629075973579593629e-07
0.75109999999999999,9.12533721e-07,-4.29153442e-06,-3.69548798e-06,9.1253381368250611e-07,9.1253380229971981e-07,9.1253381562239611e-07,9.12533813682506089841796165368171037e-07,9.12533813682506089841796162654337351e-07,9.12533813682506089841796158032105485e-07
0.75119999999999998,9.08873403e-07,9.53674316e-07,2.8014183e-06,9.0887416820258348e-07,9.0887416082097161e-07,9.0887417625307165e-07,9.08874168202583505817694577768721936e-07,9.08874168202583505817694579541538139e-07,9.08874168202583505817694580793392603e-07
0.75129999999999997,9.05228603e-07,-4.76837158e-06,-2.02655792e-06,9.052277370738625e-07,9.0522774165435749e-07,9.0522774176537979e-07,9.05227737073862630547192026297295557e-07,9.05227737073862630547192029766782378e-07,9.05227737073862630547192022351952092e-07
0.75139999999999996,9.0159466e-07,1.90734863e-06,1.7285347e-06,9.0159447786620094e-07,9.0159448618010174e-07,9.0159447463378228e-07,9.01594477866200914399631605523577624e-07,9.01594477866200914399631611861720196e-07,9.01594477866200914399631602617256463e-07
0.75149999999999995,8.97973962e-07,-9.53674316e-07,3.33786011e-06,8.9797434826871319e-07,8.9797434998928338e-07,8.9797435032235029e-07,8.97974348268713279781935908402061124e-07,8.9797434826871327978193591227671798e-07,8.97974348268713279781935912854496964e-07
0.75159999999999993,8.94366281e-07,-3.33786011e-06,0,8.9436730608948475e-07,8.9436729933112247e-07,8.9436731276482107e-07,8.94367306089484696233036051301127264e-07,8.94367306089484696233036057145338039e-07,8.94367306089484696233036047611984814e-07
0.75169999999999992,8.9077389e-07,6.19888306e-06,1.07288361e-06,8.907733092552833e-07,8.9077331111298008e-07,8.9077330056586135e-07,8.90773309255283333024298720401973277e-07,8.9077330925528333302429872082701229e-07,8.90773309255283333024298721404791273e-07
0.75180000000000002,8.87192243e-07,1.43051147e-06,2.08616257e-06,8.8719231581127039e-07,8.8719231783329633e-07,8.8719232049783159e-07,8.87192315811270319838764205615274227e-07,8.87192315811270319838764207330242241e-07,8.87192315811270319838764204730236816e-07
0.75190000000000001,8.83623613e-07,4.76837158e-06,3.15904617e-06,8.8362428392072999e-07,8.83624283076756e-07,8.8362429173649559e-07,8.83624283920729939959905601116966758e-07,8.83624283920729939959905608916357174e-07,8.83624283920729939959905598901521463e-07
0.752,8.80070104e-07,4.76837158e-06,1.43051147e-06,8.8006917186476063e-07,8.8006917309257915e-07,8.8006917620120362e-07,8.80069171864760655684052524706365694e-07,8.80069171864760655684052523908822348e-07,8.80069171864760655684052527953275231e-07
0.75209999999999999,8.76527338e-07,3.81469727e-06,-2.38418579e-07,8.7652693804200647e-07,8.7652693725459585e-07,8.7652693669948434e-07,8.76526938042006478857362271060471765e-07,8.76526938042006478857362281318598256e-07,8.76526938042006478857362269666722093e-07
0.75219999999999998,8.72997305e-07,4.76837158e-06,1.78813934e-07,8.7299754096836906e-07,8.7299755158198877e-07,8.7299753437353189e-07,8.72997540968369014186893481854279238e-07,8.7299754096836901418689348177708434e-07,8.72997540968369014186893472821510099e-07
0.75229999999999997,8.69480061e-07,6.19888306e-06,6.55651093e-07,8.6948093927672396e-07,8.6948094946137644e-07,8.6948094035754764e-07,8.6948093927672405741450351681065106e-07,8.69480939276724057414503523008953885e-07,8.69480939276724057414503514342269135e-07
0.75239999999999996,8.65977711e-07,6.19888306e-06,2.68220901e-06,8.6597709171663885e-07,8.6597709447744364e-07,8.6597709736402351e-07,8.65977091716638764519674258940004275e-07,8.65977091716638764519674261870703077e-07,8.65977091716638764519674263315150535e-07
0.75249999999999995,8.62486047e-07,1.43051147e-06,3.57627869e-07,8.6248595715408936e-07,8.6248595376758885e-07,8.6248595809745865e-07,8.62485957154089391030438016118995693e-07,8.62485957154089391030438012414023833e-07,8.62485957154089391030438013665878297e-07
0.75259999999999994,8.59007059e-07,-9.53674316e-07,2.38418579e-06,8.5900749457117965e-07,8.5900748914014002e-07,8.5900748281186878e-07,8.59007494571179600522689310695316486e-07,8.59007494571179600522689316244772419e-07,8.59007494571179600522689311911430044e-07
0.75269999999999992,8.55542737e-07,4.76837158e-06,-4.76837158e-07,8.5554166306585919e-07,8.5554166240342511e-07,8.5554165907275603e-07,8.55541663065859341389281579308423781e-07,8.55541663065859341389281577342324164e-07,8.55541663065859341389281580520108572e-07
0.75279999999999991,8.52088874e-07,3.81469727e-06,-3.4570694e-06,8.5208842185164429e-07,8.5208842648398786e-07,8.5208842204309576e-07,8.52088421851644290961420136946435405e-07,8.52088421851644290961420132269740864e-07,8.52088421851644290961420139973460642e-07
0.7528999999999999,8.48647574e-07,-9.53674316e-07,1.1920929e-07,8.4864773025733585e-07,8.4864773786108572e-07,8.4864772764703389e-07,8.48647730257335866065974192780372501e-07,8.48647730257335866065974203097100049e-07,8.4864773025733586606597419751190321e-07
0.753,8.45218835e-07,4.76837158e-07,1.54972076e-06,8.4521954772673801e-07,8.4521955034944085e-07,8.452195481289948e-07,8.45219547726737999985211485879905642e-07,8.45219547726737999985211484962507331e-07,8.45219547726737999985211489006960214e-07
0.75309999999999999,8.41804535e-07,-1.43051147e-06,2.38418579e-07,8.4180383381839335e-07,8.4180383819187909e-07,8.4180382786680497e-07,8.4180383381839349343472139650960838e-07,8.41803833818393493434721388453328092e-07,8.41803833818393493434721397312605836e-07
0.75319999999999998,8.38400695e-07,3.33786011e-06,-1.07288361e-06,8.3840054820528306e-07,8.3840054898587368e-07,8.3840054632133842e-07,8.38400548205282882725601535012917383e-07,8.38400548205282882725601536383466471e-07,8.3840054820528288272560153503531551e-07
0.75329999999999997,8.35009303e-07,9.53674316e-07,2.62260437e-06,8.3500965067456202e-07,8.3500964542793099e-07,8.3500964898064467e-07,8.35009650674561944947966909632962187e-07,8.35009650674561944947966897715886049e-07,8.3500965067456194494796690773072176e-07
0.75339999999999996,8.31630075e-07,1.90734863e-06,2.74181366e-06,8.3163110112728074e-07,8.3163108666184371e-07,8.3163110731199197e-07,8.31631101127280714017426770841204246e-07,8.31631101127280714017426776953095471e-07,8.31631101127280714017426770693823152e-07
0.75349999999999995,8.28265399e-07,-3.81469727e-06,8.34465027e-07,8.2826485957810674e-07,8.2826486735854132e-07,8.2826485769960101e-07,8.2826485957810687066611665845299094e-07,8.28264859578106870666116659465265513e-07,8.28264859578106870666116665724537832e-07
0.75359999999999994,8.24910785e-07,-6.67572021e-06,-3.21865082e-06,8.2491088615504973e-07,8.2491088626568398e-07,8.2491088537750556e-07,8.24910886155049692486053770106444542e-07,8.24910886155049692486053762472801217e-07,8.24910886155049692486053770272817492e-07
0.75369999999999993,8.21568563e-07,4.29153442e-06,-8.34465027e-07,8.2156914109918467e-07,8.2156915226505589e-07,8.2156913994158032e-07,8.21569141099184563117297611219305192e-07,8.21569141099184563117297622319446919e-07,8.21569141099184563117297607489786347e-07
0.75380000000000003,8.18240437e-07,-1.43051147e-06,1.01327896e-06,8.1823958476437415e-07,8.1823958808513453e-07,8.1823958386628703e-07,8.18239584764374349875855170621882569e-07,8.18239584764374349875855172726678121e-07,8.18239584764374349875855177541502982e-07
0.75390000000000001,8.14922487e-07,-2.38418579e-06,3.4570694e-06,8.1492217761700982e-07,8.149221937259199e-07,8.149221711883925e-07,8.14922177617009801174298529703727085e-07,8.14922177617009801174298527705506534e-07,8.14922177617009801174298530690697948e-07
0.754,8.11616644e-07,-2.86102295e-06,3.09944153e-06,8.1161688023571362e-07,8.1161688125774845e-07,8.1161687537356642e-07,8.11616880235713548475470619560663221e-07,8.1161688023571354847547062693064702e-07,8.11616880235713548475470619419520237e-07
0.75409999999999999,8.08322852e-07,1.90734863e-06,6.55651093e-07,8.0832365331108173e-07,8.083236515687986e-07,8.0832365412231155e-07,8.0832365331108164268806846525740277e-07,8.08323653311081642688068465599947885e-07,8.08323653311081642688068468103656813e-07
0.75419999999999998,8.05043101e-07,1.90734863e-06,-2.38418579e-07,8.05042457645407e-07,8.0504246291468462e-07,8.0504245958401555e-07,8.05042457645407142195767635780310532e-07,8.05042457645407142195767632744615656e-07,8.05042457645407142195767642181672384e-07
0.75429999999999997,8.0177324e-07,-4.76837158e-06,3.03983688e-06,8.0177325415240797e-07,8.0177325756380924e-07,8.0177325101349339e-07,8.01773254152407957918061582233257117e-07,8.01773254152407957918061578825017133e-07,8.01773254152407957918061587299108889e-07
0.75439999999999996,7.9851543e-07,8.10623169e-06,-2.14576721e-06,7.9851600385695529e-07,7.9851599910085724e-07,7.9851600065516948e-07,7.98516003856955251194124123435292014e-07,7.98516003856955251194124120480340928e-07,7.98516003856955251194124120576637425e-07
0.75449999999999995,7.95271603e-07,4.76837158e-07,5.96046448e-07,7.9527066789480236e-07,7.9527067065043866e-07,7.9527066243478828e-07,7.9527066789480238359097892882291586e-07,7.95270667894802383590978918871491825e-07,7.95270667894802383590978928982624033e-07
0.75459999999999994,7.92037611e-07,-4.76837158e-07,-2.38418579e-06,7.920372075123144e-07,7.9203720204645833e-07,7.9203720870779648e-07,7.92037207512314417738356066340835374e-07,7.92037207512314417738356067618307901e-07,7.92037207512314417738356065018302476e-07
0.75469999999999993,7.88815441e-07,4.76837158e-06,2.98023224e-07,7.8881558406619823e-07,7.8881557818988313e-07,7.8881558951415798e-07,7.88815584066198168293711009008621424e-07,7.88815584066198168293711013180056809e-07,7.8881558406619816829371100826893545e-07
0.75479999999999992,7.85605039e-07,3.81469727e-06,3.09944153e-06,7.8560575902323282e-07,7.8560574490182944e-07,7.8560576088904099e-07,7.85605759023232802141975928439471177e-07,7.85605759023232802141975926323783659e-07,7.85605759023232802141975931234905017e-07
0.7548999999999999,7.82408392e-07,0,-1.1920929e-06,7.8240769396000096e-07,7.8240768885962098e-07,7.8240769296744617e-07,7.82407693960000986935706647124250119e-07,7.82407693960000986935706647087121579e-07,7.82407693960000986935706654020469378e-07
0.755,7.7922158e-07,2.86102295e-06,3.15904617e-06,7.79221350562617e-07,7.7922135677255255e-07,7.7922135122143743e-07,7.7922135056261705602326015524437234e-07,7.79221350562617056023260148568982827e-07,7.79221350562617056023260154539365654e-07
0.75509999999999999,7.76046363e-07,1.00135803e-05,-2.62260437e-06,7.7604669062647343e-07,7.7604670600806003e-07,7.760466913531161e-07,7.76046690626473388177657406342481535e-07,7.76046690626473388177657405256753259e-07,7.76046690626473388177657408627130662e-07
0.75519999999999998,7.72882856e-07,3.81469727e-06,-3.57627869e-07,7.7288367605595194e-07,7.7288368061090296e-07,7.7288367994476914e-07,7.72883676055951970555617979551096129e-07,7.7288367605595197055561798066284535e-07,7.7288367605595197055561797825543292e-07
0.75529999999999997,7.69732765e-07,-4.76837158e-07,5.36441803e-07,7.6973226886417199e-07,7.6973225748844243e-07,7.6973227369769859e-07,7.69732268864171894849077216413178069e-07,7.69732268864171894849077223577131504e-07,7.69732268864171894849077216451190709e-07
0.75539999999999996,7.66592393e-07,-9.53674316e-07,7.15255737e-07,7.6659243117271972e-07,7.665924348643216e-07,7.6659243686272305e-07,7.66592431172719690098917321815271637e-07,7.66592431172719690098917327944977847e-07,7.66592431172719690098917322552374003e-07
0.75549999999999995,7.63463618e-07,3.81469727e-06,6.61611557e-06,7.6346412521138392e-07,7.6346412569705535e-07,7.6346412880567982e-07,7.63464125211383742557545334525734595e-07,7.63464125211383742557545331791642825e-07,7.63464125211383742557545332754607797e-07
0.75559999999999994,7.60348087e-07,0,3.27825546e-06,7.6034731331788929e-07,7.6034730689400476e-07,7.6034732277019401e-07,7.60347313317889257662054806074535311e-07,7.60347313317889257662054806133432354e-07,7.60347313317889257662054796888968621e-07
0.75569999999999993,7.57242219e-07,-9.53674316e-07,-1.54972076e-06,7.5724195793763368e-07,7.5724194825710356e-07,7.5724195802706618e-07,7.57241957937633763232350873762821431e-07,7.57241957937633763232350874854462168e-07,7.57241957937633763232350877935950079e-07
0.75579999999999992,7.5414772e-07,-5.24520874e-06,-4.76837158e-06,7.5414802162342317e-07,7.5414802314099916e-07,7.5414801736783943e-07,7.54148021623423153009703953990459756e-07,7.54148021623423153009703962630349939e-07,7.54148021623423153009703956948856603e-07
0.75590000000000002,7.51064704e-07,1.90734863e-06,2.68220901e-06,7.5106546703520479e-07,7.5106546848502376e-07,7.5106546781888994e-07,7.51065467035204853633541651032713378e-07,7.51065467035204853633541651861179572e-07,7.51065467035204853633541649550063639e-07
0.75600000000000001,7.47994818e-07,3.33786011e-06,5.30481339e-06,7.4799425693981863e-07,7.4799425142657583e-07,7.4799426430516291e-07,7.47994256939818622860842293382553718e-07,7.47994256939818622860842293466731144e-07,7.47994256939818622860842292503766171e-07
0.75609999999999999,7.44934312e-07,9.53674316e-07,2.02655792e-06,7.4493435421071369e-07,7.4493436130751434e-07,7.4493435475719849e-07,7.44934354210713674953142388499524968e-07,7.44934354210713674953142387649462372e-07,7.44934354210713674953142387071683388e-07
0.75619999999999998,7.41885344e-07,1.90734863e-06,2.98023224e-07,7.4188572182770061e-07,7.4188572263267361e-07,7.4188572318778512e-07,7.41885721827700578633399393214680345e-07,7.41885721827700578633399398502741599e-07,7.41885721827700578633399396673108152e-07
0.75629999999999997,7.38849224e-07,5.7220459e-06,2.2649765e-06,7.3884832287668659e-07,7.3884831675030682e-07,7.3884832862969319e-07,7.38848322876686560462292484862377632e-07,7.38848322876686560462292496149103465e-07,7.38848322876686560462292478237954982e-07
0.75639999999999996,7.35822425e-07,-9.53674316e-07,5.96046448e-07,7.3582212054941479e-07,7.3582213033773769e-07,7.3582212123390889e-07,7.35822120549414771904796219881211456e-07,7.35822120549414771904796218961405402e-07,7.35822120549414771904796220694742352e-07
0.75649999999999995,7.32806882e-07,4.76837158e-07,4.17232513e-07,7.328070781432041e-07,7.3280707546530266e-07,7.3280708534628758e-07,7.3280707814320409057576002943684896e-07,7.32807078143204090575760025417251538e-07,7.32807078143204090575760030039483404e-07
0.75659999999999994,7.2980248e-07,3.81469727e-06,2.38418579e-07,7.298031590606895e-07,7.2980316900839171e-07,7.2980316145887514e-07,7.29803159060689454788611184707443724e-07,7.29803159060689454788611186513147596e-07,7.29803159060689454788611193157605904e-07
0.75669999999999993,7.26810981e-07,-2.38418579e-06,4.529953e-06,7.268103268095628e-07,7.2681032481369812e-07,7.2681031915156069e-07,7.26810326809562730532376431128617851e-07,7.26810326809562730532376417276955814e-07,7.26810326809562730532376429314017966e-07
0.75679999999999992,7.23828634e-07,6.67572021e-06,3.69548798e-06,7.2382854500231415e-07,7.2382853666397295e-07,7.2382854987562695e-07,7.23828545002314110003294173394211858e-07,7.23828545002314110003294163718933578e-07,7.23828545002314110003294177778222172e-07
0.75689999999999991,7.20857372e-07,-3.81469727e-06,-7.15255737e-07,7.2085777735597395e-07,7.2085777347297153e-07,7.2085777835795284e-07,7.20857777355974040818364891713949187e-07,7.20857777355974040818364882353657843e-07,7.2085777735597404081836488244995434e-07
0.75700000000000001,7.17897137e-07,3.33786011e-06,7.15255737e-07,7.1789798769185243e-07,7.1789798283816708e-07,7.1789798650190306e-07,7.17897987691852405093273629697671026e-07,7.17897987691852405093273637328085139e-07,7.17897987691852405093273632224370786e-07
0.7571,7.14949522e-07,-9.53674316e-07,-5.96046448e-07,7.1494913993529471e-07,7.1494912567970914e-07,7.1494913822522932e-07,7.14949139935294639318084387677881997e-07,7.14949139935294639318084385277968027e-07,7.14949139935294639318084394618728257e-07
0.75719999999999998,7.12011172e-07,2.38418579e-06,1.1920929e-07,7.1201119811540547e-07,7.1201117801678038e-07,7.120112015535085e-07,7.12011198115405534291713297160477986e-07,7.12011198115405534291713304207396907e-07,7.12011198115405534291713301607391482e-07
0.75729999999999997,7.09083565e-07,3.81469727e-06,1.66893005e-06,7.0908412636480653e-07,7.0908413096759659e-07,7.0908412919123975e-07,7.09084126364806434605932058897956918e-07,7.09084126364806434605932052769353377e-07,7.09084126364806434605932058450846713e-07
0.75739999999999996,7.06168578e-07,3.33786011e-06,-2.50339508e-06,7.0616788891937654e-07,7.0616787972710426e-07,7.061678904962676e-07,7.06167888919376516102463161025904937e-07,7.06167888919376516102463161163344655e-07,7.06167888919376516102463165689280024e-07
0.75749999999999995,7.03262572e-07,-8.58306885e-06,5.36441803e-07,7.0326245011799789e-07,7.0326246159879702e-07,7.0326245138474519e-07,7.03262450117997880912594434818489469e-07,7.03262450117997880912594435673647282e-07,7.03262450117997880912594435288461294e-07
0.75759999999999994,7.0036748e-07,9.53674316e-06,2.92062759e-06,7.0036777440230125e-07,7.0036776822490765e-07,7.0036777555237961e-07,7.00367774402301177100213806435470097e-07,7.00367774402301177100213811058145713e-07,7.00367774402301177100213814428523115e-07
0.75769999999999993,6.97483074e-07,7.15255737e-06,6.02006912e-06,6.9748382631641157e-07,6.9748383690892979e-07,6.9748382458545422e-07,6.97483826316411742044186541754508226e-07,6.97483826316411742044186548507222584e-07,6.97483826316411742044186543788694221e-07
0.75779999999999992,6.94611117e-07,9.53674316e-07,-8.34465027e-07,6.9461057050669638e-07,6.9461056995123727e-07,6.9461056584341208e-07,6.94610570506696268697065142268965227e-07,6.94610570506696268697065133521496924e-07,6.94610570506696268697065139973362238e-07
0.75790000000000002,6.91747971e-07,4.76837158e-07,5.90085983e-06,6.9174797172150683e-07,6.9174796379911641e-07,6.917479727919229e-07,6.91747971721506821637926978004701256e-07,6.91747971721506821637926978144642572e-07,6.91747971721506821637926981803909467e-07
0.75800000000000001,6.88895511e-07,1.90734863e-06,-9.53674316e-07,6.8889599481094136e-07,6.8889598558996568e-07,6.8889599402766066e-07,6.88895994810941247153210443329729743e-07,6.88895994810941247153210441473578796e-07,6.88895994810941247153210444651363204e-07
0.7581,6.86055273e-07,-4.76837158e-07,1.78813934e-07,6.8605460472657243e-07,6.8605459802029145e-07,6.8605460101789362e-07,6.86054604726572334277075831541652253e-07,6.86054604726572334277075827476923103e-07,6.86054604726572334277075834410270903e-07
0.75819999999999999,6.8322413e-07,9.53674316e-07,2.02655792e-06,6.8322376652120923e-07,6.8322377178020588e-07,6.8322376090002024e-07,6.83223766521209288225070637180802012e-07,6.83223766521209288225070640695557028e-07,6.83223766521209288225070636265918156e-07
0.75829999999999997,6.80403275e-07,7.62939453e-06,-4.76837158e-07,6.8040344534864382e-07,6.8040344380904116e-07,6.8040344358699656e-07,6.80403445348643814094263478784185556e-07,6.80403445348643814094263474360257842e-07,6.80403445348643814094263477923228239e-07
0.75839999999999996,6.77592936e-07,-4.76837158e-07,7.15255737e-07,6.7759360646339984e-07,6.7759360788954837e-07,6.775936048919462e-07,6.77593606463399902316432573850179072e-07,6.77593606463399902316432580306992666e-07,6.77593606463399902316432574047720347e-07
0.75849999999999995,6.74794705e-07,-9.53674316e-07,2.02655792e-06,6.7479421522048401e-07,6.7479420984284388e-07,6.7479422016791801e-07,6.7479421522048413097634418737414445e-07,6.74794215220484130976344182103938221e-07,6.74794215220484130976344187785431557e-07
0.75859999999999994,6.72005342e-07,-1.43051147e-06,3.57627869e-07,6.7200523707513651e-07,6.7200523456989458e-07,6.7200524189736655e-07,6.72005237075136484140622443552432442e-07,6.72005237075136484140622448387324277e-07,6.72005237075136484140622445594725858e-07
0.75869999999999993,6.69226267e-07,0,3.81469727e-06,6.6922663758258158e-07,6.6922664743174209e-07,6.6922663699564566e-07,6.69226637582581685343771842713342368e-07,6.69226637582581685343771836486449408e-07,6.69226637582581685343771838990158335e-07
0.75879999999999992,6.66457595e-07,2.86102295e-06,-2.02655792e-06,6.6645838239778087e-07,6.6645837470957758e-07,6.6645838192602724e-07,6.66458382397781045378972901095223307e-07,6.6645838239778104537897290571220604e-07,6.66458382397781045378972902919607621e-07
0.75889999999999991,6.63700803e-07,4.76837158e-06,-3.57627869e-06,6.6370043727518469e-07,6.6370042972607735e-07,6.6370043372288023e-07,6.63700437275184823542329530116846682e-07,6.63700437275184823542329520614439264e-07,6.63700437275184823542329533710762886e-07
0.75900000000000001,6.60952708e-07,-1.90734863e-06,2.92062759e-06,6.6095276806848207e-07,6.6095277162503407e-07,6.6095276585187435e-07,6.60952768068482056646356794382114092e-07,6.60952768068482056646356795579632891e-07,6.60952768068482056646356796927783852e-07
0.7591,6.58214788e-07,1.43051147e-06,1.49011612e-06,6.5821534073036629e-07,6.5821533556942313e-07,6.5821534167564977e-07,6.5821534073036613530908006539240093e-07,6.58215340730366135309080056875920573e-07,6.58215340730366135309080062750006904e-07
