x,rel_direct_f,rel_expand_f,rel_horner_f,rel_direct_d,rel_expand_d,rel_horner_d,rel_direct_q,rel_expand_q,rel_horner_q
0.70529999999999993,7.10792713998770722426133197271846821e-07,0.227926369873748602232989363904983013,0.0107806614007403966110176225032594912,1.18848273713772032779640422877299866e-16,7.31233009395332970387266354444790776e-10,3.69811692138825070224491576408142802e-10,0,7.70461935517216528363095817981270638e-28,6.32809315638752997203598738631898815e-28
0.70539999999999992,3.32593142770558521083570374423229314e-07,0.8063254026883831271781178224681104,0.149942921537725182379925429095594505,3.10122505877974923305005475801366819e-17,5.25483971149900054494125237085320749e-10,5.20034690594885226085602429986135074e-11,0,8.27426512697131878894719972759313731e-28,9.17119133146671878474473545094241119e-29
0.7054999999999999,1.67566852152932251601578804669784335e-07,0.165999450820893885195160695619593238,0.0769171014334590075538311159678220163,1.92735738515297493957509002861508738e-16,1.53937194875126843203051417308533888e-10,7.22964739871125145785374384380550289e-11,0,6.25483716648712164607374471553820979e-30,1.13185844648541332083507312715117799e-27
0.7056,7.6260179115398514402609827298033024e-07,0.707508473457872877007684490239783799,0.305332624462448082893250664319486618,3.04976126865256946466438302423225199e-16,3.10903833840932428519714408208648716e-10,2.65503173582194861484804982632087259e-10,0,2.93640797503954421722260877994043734e-28,1.19935309602426658368524572158115255e-27
0.70569999999999999,6.2741603633900043737001128421350478e-07,0.0761186427787417868151445498243289853,0.229596880737946220802794242739400839,2.98311788349881559621347525768914364e-17,9.41435397835127112055751642365929371e-10,4.0244190930306199880882719786448039e-10,0,2.25929941276513895933870571731823026e-28,4.23493967846438523665899248404644239e-28
0.70579999999999998,1.19341943476908438599887430613101407e-07,0.116541982085178444423119295494193937,0.865027247263013373453532114589390706,5.96963331069546969813115890566577033e-17,6.01737334376486869710110628869088264e-10,6.09584137231382994979041369191970425e-10,0,1.46798386153493149768296445585171697e-27,6.72971249081276876458090090338881684e-28
0.70589999999999997,5.87052980353024387554494836461472659e-07,0.181955407842897545788574214305203849,0.101221408619463324556605024538751243,2.75187192997362321619479620703563253e-16,3.97548771712078830776351752523705513e-10,1.29909151846202662308487306225588568e-10,0,7.52484672709169207104709413076408377e-28,3.14879017559089126107920005183620156e-28
0.70599999999999996,9.85242184777166736597954236967458743e-07,0.581309097827541798116669522759233707,0.284813641984877710969793987241877333,1.0560984327042510748220096954345419e-16,5.52223091423428189993628687294972824e-10,9.20870349366581026644124660010775054e-11,0,1.1741926856543801173790493524671903e-27,1.16100175246618576811315052199953879e-27
0.70609999999999995,4.43004183261807040028890150189569209e-07,0.388360553927642981871682931245297036,0.239607637435395519528288331469015223,3.64726859799079427977673568416843682e-17,3.14054079380742090010267425253869026e-10,2.63183208823929501290384160182098516e-10,0,2.00013516561660336182744849759834609e-27,4.38033728526382489726707308583450879e-28
0.70619999999999994,2.43186756052527612224689936850357999e-08,1,0.228823336378087100767543170521501304,1.78707246708284013639048461005052144e-16,1.25901847138914737655367223957502598e-09,5.87140637854169705021373949888690895e-10,0,1.95456254692293171171373050244521131e-28,1.45235106543474422283217482645793438e-27
0.70629999999999993,6.73083065590993874055714591197307474e-07,0.497689844284650923860936452169706774,0.26363582656004662910170624434989418,4.83437084630141194137769091751118988e-18,5.87889577025269664752391449042265037e-10,1.46192662469634865131668212205392828e-10,0,6.5015314193007983990338300690875224e-28,1.82998651213256047320333651762175495e-27
0.70639999999999992,9.12053986289369585235713502139952798e-07,0.69944024133652548397404506313483861,0.411403805950695739449171581972392257,1.90904616492815329228536676703323046e-16,2.15848998174916867134192778955797491e-09,4.77405349406077786902031783365956548e-10,0,5.31190091625901578049988748396048685e-30,5.20733618068207002641088876892983366e-28
0.70649999999999991,1.80733867150745261648915065288417723e-07,0.708983842000521845717777541851408858,0.570757207721067872902369064201662531,2.23800179673656430181462209327537366e-16,1.34946809469412393447310262843971213e-09,2.42147137014054218525599545474497634e-10,0,1.26616644563509111356041529043179009e-27,6.97722735336117752096611637629137413e-28
